event_type,product_id,category_id,category_code,brand,user_id
view,781184,2144415923107266682,computers.peripherals.printer,canon,1515915625536285203
view,622342,2144415923107266682,computers.peripherals.printer,hp,1515915625536285203
cart,3791351,2144415926966026460,computers.components.cpu,amd,1515915625536289829
cart,3804514,2144415926966026460,computers.components.cpu,amd,1515915625536289829
view,3804514,2144415926966026460,computers.components.cpu,amd,1515915625536289829
view,3804514,2144415926966026460,computers.components.cpu,amd,1515915625536289829
view,3791351,2144415926966026460,computers.components.cpu,amd,1515915625536289829
view,3791351,2144415926966026460,computers.components.cpu,amd,1515915625536289829
view,3804514,2144415926966026460,computers.components.cpu,amd,1515915625536289829
view,3791351,2144415926966026460,computers.components.cpu,amd,1515915625536289829
view,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
cart,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,4099648,2144415922427789416,computers.components.videocards,palit,1515915625536295948
cart,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,4099648,2144415922427789416,computers.components.videocards,palit,1515915625536295948
view,4099649,2144415922427789416,computers.components.videocards,palit,1515915625536295948
view,4102739,2144415922427789416,computers.components.videocards,msi,1515915625536295948
view,1282390,2144415973346640379,computers.components.hdd,intel,1515915625536300074
view,1282390,2144415973346640379,computers.components.hdd,intel,1515915625536300074
purchase,1282390,2144415973346640379,computers.components.hdd,intel,1515915625536300074
view,1282390,2144415973346640379,computers.components.hdd,intel,1515915625536300074
cart,1282390,2144415973346640379,computers.components.hdd,intel,1515915625536300074
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
cart,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
purchase,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536303147
view,4154402,2144415922427789416,computers.components.videocards,msi,1515915625536314289
view,4154402,2144415922427789416,computers.components.videocards,msi,1515915625536314289
purchase,4154402,2144415922427789416,computers.components.videocards,msi,1515915625536314289
view,4183859,2144415922427789416,computers.components.videocards,msi,1515915625536314289
cart,4154402,2144415922427789416,computers.components.videocards,msi,1515915625536314289
view,1428796,2144415922427789416,computers.components.videocards,msi,1515915625536314289
purchase,4154402,2144415922427789416,computers.components.videocards,msi,1515915625536314289
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536321437
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536321437
view,1279856,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536321437
cart,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536321437
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536321437
view,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
view,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
purchase,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
view,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
view,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
view,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
purchase,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
cart,799067,2144415923107266682,computers.peripherals.printer,canon,1515915625536328244
view,3422502,2144415924751433893,computers.notebook,topon,1515915625536333922
purchase,3422502,2144415924751433893,computers.notebook,topon,1515915625536333922
view,3422502,2144415924751433893,computers.notebook,topon,1515915625536333922
view,3422502,2144415924751433893,computers.notebook,topon,1515915625536333922
cart,3422502,2144415924751433893,computers.notebook,topon,1515915625536333922
view,4183793,2144415935950225874,electronics.telephone,sirius,1515915625536339738
purchase,4183793,2144415935950225874,electronics.telephone,sirius,1515915625536339738
view,4183793,2144415935950225874,electronics.telephone,sirius,1515915625536339738
view,4183793,2144415935950225874,electronics.telephone,sirius,1515915625536339738
cart,4183793,2144415935950225874,electronics.telephone,sirius,1515915625536339738
view,4183793,2144415935950225874,electronics.telephone,sirius,1515915625536339738
purchase,3634934,2144415922528452715,electronics.telephone,sirius,1515915625536341938
view,3634934,2144415922528452715,electronics.telephone,sirius,1515915625536341938
cart,3634934,2144415922528452715,electronics.telephone,sirius,1515915625536341938
view,3634934,2144415922528452715,electronics.telephone,sirius,1515915625536341938
view,3634934,2144415922528452715,electronics.telephone,sirius,1515915625536341938
purchase,3634934,2144415922528452715,electronics.telephone,sirius,1515915625536341938
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
cart,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
view,1521646,2144415924491387038,computers.components.motherboard,asrock,1515915625536358054
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,4079542,2144415924491387038,computers.components.motherboard,msi,1515915625536358054
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
view,1578301,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536358054
view,1675188,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536358054
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536358054
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536358054
view,821920,2144415922427789416,computers.components.videocards,palit,1515915625536369952
view,1282162,2144415973346640379,computers.components.hdd,samsung,1515915625536369952
view,4154755,2144415926966026460,computers.components.cpu,intel,1515915625536369952
purchase,4154755,2144415926966026460,computers.components.cpu,intel,1515915625536369952
cart,1633627,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536369952
purchase,1633627,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536369952
view,4154755,2144415926966026460,computers.components.cpu,intel,1515915625536369952
cart,4154755,2144415926966026460,computers.components.cpu,intel,1515915625536369952
purchase,4154755,2144415926966026460,computers.components.cpu,intel,1515915625536369952
view,3804563,2144415926966026460,computers.components.cpu,intel,1515915625536369952
purchase,1633627,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536369952
view,3507403,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536369952
view,3804563,2144415926966026460,computers.components.cpu,intel,1515915625536369952
view,4154755,2144415926966026460,computers.components.cpu,intel,1515915625536369952
view,1633627,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536369952
view,3507403,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536369952
view,1633627,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536369952
view,180229,2144415926932472027,computers.components.cooler,zalman,1515915625536377105
view,139144,2144415926932472027,computers.components.cooler,deepcool,1515915625536377105
view,1571193,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536377105
view,139144,2144415926932472027,computers.components.cooler,deepcool,1515915625536377105
view,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,180229,2144415926932472027,computers.components.cooler,zalman,1515915625536377105
cart,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
cart,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,3606492,2144415924491387038,computers.components.motherboard,asrock,1515915625536377105
view,139144,2144415926932472027,computers.components.cooler,deepcool,1515915625536377105
view,4154234,2144415924491387038,computers.components.motherboard,msi,1515915625536377105
view,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,180229,2144415926932472027,computers.components.cooler,zalman,1515915625536377105
view,704649,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,1571193,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536377105
view,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,3661553,2144415927410622697,appliances.kitchen.microwave,samsung,1515915625536377105
view,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,180229,2144415926932472027,computers.components.cooler,zalman,1515915625536377105
cart,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,1007621,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,1270822,2144415926966026460,computers.components.cpu,amd,1515915625536377105
view,139144,2144415926932472027,computers.components.cooler,deepcool,1515915625536377105
view,139339,2144415926932472027,computers.components.cooler,pccooler,1515915625536377105
view,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,1009727,2144415926806642904,computers.components.power_supply,thermaltake,1515915625536377105
view,846672,2144415926966026460,computers.components.cpu,intel,1515915625536377801
purchase,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
cart,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,846672,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
cart,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
purchase,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
purchase,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,841061,2144415926966026460,computers.components.cpu,intel,1515915625536377801
view,3791141,2144415926966026460,computers.components.cpu,amd,1515915625536378925
view,3791141,2144415926966026460,computers.components.cpu,amd,1515915625536378925
cart,3791141,2144415926966026460,computers.components.cpu,amd,1515915625536378925
purchase,3791141,2144415926966026460,computers.components.cpu,amd,1515915625536378925
view,3791351,2144415926966026460,computers.components.cpu,amd,1515915625536378925
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536380715
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536380715
purchase,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536380715
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536380715
cart,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536380715
view,4183864,2144415922427789416,computers.components.videocards,palit,1515915625536381034
view,4183864,2144415922427789416,computers.components.videocards,palit,1515915625536381034
cart,4183864,2144415922427789416,computers.components.videocards,palit,1515915625536381034
view,3964980,2144415922427789416,computers.components.videocards,palit,1515915625536381034
view,3964980,2144415922427789416,computers.components.videocards,palit,1515915625536381034
view,3964980,2144415922427789416,computers.components.videocards,palit,1515915625536381034
view,4183864,2144415922427789416,computers.components.videocards,palit,1515915625536381034
view,1279856,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536385087
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536385087
view,212225,2144415926966026460,computers.components.cpu,amd,1515915625536385087
view,212225,2144415926966026460,computers.components.cpu,amd,1515915625536385087
cart,1279856,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536385087
view,1279856,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536385087
view,212225,2144415926966026460,computers.components.cpu,amd,1515915625536385087
view,212225,2144415926966026460,computers.components.cpu,amd,1515915625536385087
view,1279856,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536385087
view,145378,2144415926966026460,computers.components.cpu,amd,1515915625536385087
view,212225,2144415926966026460,computers.components.cpu,amd,1515915625536385087
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536385087
view,123668,2144415948256314150,computers.peripherals.keyboard,microsoft,1515915625536394101
purchase,123668,2144415948256314150,computers.peripherals.keyboard,microsoft,1515915625536394101
view,123668,2144415948256314150,computers.peripherals.keyboard,microsoft,1515915625536394101
view,123668,2144415948256314150,computers.peripherals.keyboard,microsoft,1515915625536394101
cart,123668,2144415948256314150,computers.peripherals.keyboard,microsoft,1515915625536394101
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,781184,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1785246,2144415925011480748,stationery.cartrige,canon,1515915625536394403
view,4068899,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1452884,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,608709,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,1135434,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,4057964,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,1633235,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,1785245,2144415925011480748,stationery.cartrige,canon,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1400817,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,1813706,2144415925011480748,stationery.cartrige,epson,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1306848,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,1306848,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,1633235,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,1633235,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,4057964,2144415923107266682,computers.peripherals.printer,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,1452884,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
cart,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1452884,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1452884,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,608709,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,356748,2144415923107266682,computers.peripherals.printer,epson,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
cart,3642540,2144415925011480748,stationery.cartrige,hp,1515915625536394403
view,1443939,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1452884,2144415923107266682,computers.peripherals.printer,canon,1515915625536394403
view,1723860,2144415925011480748,stationery.cartrige,epson,1515915625536402298
cart,1667207,2144415923107266682,computers.peripherals.printer,epson,1515915625536402298
view,4028751,2144415922738167921,computers.components.cdrw,asus,1515915625536402298
purchase,1667207,2144415923107266682,computers.peripherals.printer,epson,1515915625536402298
view,1667207,2144415923107266682,computers.peripherals.printer,epson,1515915625536402298
purchase,4028751,2144415922738167921,computers.components.cdrw,asus,1515915625536402298
cart,4028751,2144415922738167921,computers.components.cdrw,asus,1515915625536402298
view,3790763,2144415923107266682,computers.peripherals.printer,canon,1515915625536402298
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536403061
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536403061
cart,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536403061
view,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536403061
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536403061
purchase,1271563,2144415924491387038,computers.components.motherboard,gigabyte,1515915625536403061
purchase,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
purchase,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
cart,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
view,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
purchase,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
cart,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
view,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
view,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
view,462241,2144415923107266682,computers.peripherals.printer,brother,1515915625536421025
purchase,1306447,2144415935631458761,construction.tools.soldering,proskit,1515915625536423428
view,1306447,2144415935631458761,construction.tools.soldering,proskit,1515915625536423428
view,1306447,2144415935631458761,construction.tools.soldering,proskit,1515915625536423428
view,1306447,2144415935631458761,construction.tools.soldering,proskit,1515915625536423428
view,1306447,2144415935631458761,construction.tools.soldering,proskit,1515915625536423428
view,1306447,2144415935631458761,construction.tools.soldering,proskit,1515915625536423428
cart,1306447,2144415935631458761,construction.tools.soldering,proskit,1515915625536423428
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,1428879,2144415973346640379,computers.components.hdd,smartbuy,1515915625536424351
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,137302,2144415924491387038,computers.components.motherboard,asus,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,809948,2144415924491387038,computers.components.motherboard,asus,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536424351
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,229036,2144415926966026460,computers.components.cpu,amd,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,614110,2144415926806642904,computers.components.power_supply,gamemax,1515915625536432321
view,614110,2144415926806642904,computers.components.power_supply,gamemax,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,1820931,2144415925196030129,electronics.telephone,samsung,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,523117,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
view,229036,2144415926966026460,computers.components.cpu,amd,1515915625536432321
view,136700,2144415924491387038,computers.components.motherboard,asrock,1515915625536432321
