event_type,product_id,category_id,category_code,brand,user_id
view,4183653,2144415973346640379,computers.components.hdd,smartbuy,1580
view,3760816,2144415924491387038,computers.components.motherboard,asus,1580
view,3760816,2144415924491387038,computers.components.motherboard,asus,1580
view,4183653,2144415973346640379,computers.components.hdd,smartbuy,1580
view,3760816,2144415924491387038,computers.components.motherboard,asus,1580
view,4183653,2144415973346640379,computers.components.hdd,smartbuy,1580
view,677289,2144415934800986545,construction.tools.welding,fubag,1581
view,1508375,2144415926445932750,electronics.audio.acoustic,jbl,1581
view,677289,2144415934800986545,construction.tools.welding,fubag,1581
view,677289,2144415934800986545,construction.tools.welding,fubag,1581
view,677289,2144415934800986545,construction.tools.welding,fubag,1581
view,1177566,2144415934800986545,construction.tools.welding,wester,1581
view,677289,2144415934800986545,construction.tools.welding,fubag,1581
cart,677289,2144415934800986545,construction.tools.welding,fubag,1581
view,911680,2144415925011480748,stationery.cartrige,nv-print,1582
view,911680,2144415925011480748,stationery.cartrige,nv-print,1582
cart,911680,2144415925011480748,stationery.cartrige,nv-print,1582
purchase,911680,2144415925011480748,stationery.cartrige,nv-print,1582
cart,911680,2144415925011480748,stationery.cartrige,nv-print,1582
view,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
cart,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
view,1008717,2144415922092245087,computers.peripherals.joystick,logitech,1583
view,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
view,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
view,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
view,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
view,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
view,1008716,2144415922092245087,computers.peripherals.joystick,saitek,1583
purchase,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
view,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
view,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
cart,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
view,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
view,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
view,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
view,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
view,1414228,2144415926445932750,electronics.audio.acoustic,infinity,1584
cart,3760003,2144415923107266682,computers.peripherals.printer,canon,1585
view,3760003,2144415923107266682,computers.peripherals.printer,canon,1585
view,3760003,2144415923107266682,computers.peripherals.printer,canon,1585
view,3760003,2144415923107266682,computers.peripherals.printer,canon,1585
view,3760003,2144415923107266682,computers.peripherals.printer,canon,1585
cart,471287,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,855540,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,1271549,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,1271549,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,1271549,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,471287,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,1271549,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,1271549,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,1271549,2144415924424278172,electronics.audio.acoustic,edifier,1586
view,4102012,2144415925196030129,electronics.telephone,motorola,1587
view,1453273,2144415924684325027,electronics.audio.headphone,harper,1587
view,4102013,2144415925196030129,electronics.telephone,motorola,1587
view,4102013,2144415925196030129,electronics.telephone,motorola,1587
view,4102013,2144415925196030129,electronics.telephone,motorola,1587
view,4102013,2144415925196030129,electronics.telephone,motorola,1587
cart,4102013,2144415925196030129,electronics.telephone,motorola,1587
view,1423328,2144415923107266682,computers.peripherals.printer,brother,1588
purchase,1423328,2144415923107266682,computers.peripherals.printer,brother,1588
view,1423328,2144415923107266682,computers.peripherals.printer,brother,1588
purchase,1423328,2144415923107266682,computers.peripherals.printer,brother,1588
cart,1423328,2144415923107266682,computers.peripherals.printer,brother,1588
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
cart,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4154167,2144415923207929981,auto.accessories.player,jvc,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,1248658,2144415923207929981,auto.accessories.player,kenwood,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4154167,2144415923207929981,auto.accessories.player,jvc,1589
view,4154167,2144415923207929981,auto.accessories.player,jvc,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4099764,2144415923207929981,auto.accessories.player,pioneer,1589
view,4154167,2144415923207929981,auto.accessories.player,jvc,1589
view,4078955,2144415923207929981,auto.accessories.player,pioneer,1589
view,136700,2144415924491387038,computers.components.motherboard,asrock,1590
view,942339,2144415926966026460,computers.components.cpu,amd,1590
view,136700,2144415924491387038,computers.components.motherboard,asrock,1590
view,523117,2144415924491387038,computers.components.motherboard,asrock,1590
view,523117,2144415924491387038,computers.components.motherboard,asrock,1590
view,229036,2144415926966026460,computers.components.cpu,amd,1590
view,523117,2144415924491387038,computers.components.motherboard,asrock,1590
view,523117,2144415924491387038,computers.components.motherboard,asrock,1590
cart,523117,2144415924491387038,computers.components.motherboard,asrock,1590
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4101567,2144415922427789416,computers.components.videocards,msi,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
cart,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,893196,2144415922427789416,computers.components.videocards,sapphire,1591
view,4101567,2144415922427789416,computers.components.videocards,msi,1591
view,877060,2144415922427789416,computers.components.videocards,msi,1591
purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,877060,2144415922427789416,computers.components.videocards,msi,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4101567,2144415922427789416,computers.components.videocards,msi,1591
purchase,4101567,2144415922427789416,computers.components.videocards,msi,1591
view,4078916,2144415922427789416,computers.components.videocards,sapphire,1591
purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
purchase,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
purchase,4101567,2144415922427789416,computers.components.videocards,msi,1591
cart,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
cart,4101567,2144415922427789416,computers.components.videocards,msi,1591
view,4101567,2144415922427789416,computers.components.videocards,msi,1591
cart,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,4079301,2144415922427789416,computers.components.videocards,sapphire,1591
view,1433658,2144415943189594773,auto.accessories.compressor,fubag,1592
cart,1779501,2144415943189594773,auto.accessories.compressor,fubag,1592
view,3286629,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1779508,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1779516,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1779501,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1779499,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1779515,2144415943189594773,auto.accessories.compressor,metabo,1592
cart,1779516,2144415943189594773,auto.accessories.compressor,fubag,1592
purchase,1779516,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1779516,2144415943189594773,auto.accessories.compressor,fubag,1592
cart,1779516,2144415943189594773,auto.accessories.compressor,fubag,1592
purchase,1779501,2144415943189594773,auto.accessories.compressor,fubag,1592
purchase,1354683,2144415943189594773,auto.accessories.compressor,patriot,1592
view,1779501,2144415943189594773,auto.accessories.compressor,fubag,1592
purchase,1779516,2144415943189594773,auto.accessories.compressor,fubag,1592
cart,4154453,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1779501,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1354684,2144415943189594773,auto.accessories.compressor,patriot,1592
view,3721369,2144415943189594773,auto.accessories.compressor,foxweld,1592
view,4154453,2144415943189594773,auto.accessories.compressor,fubag,1592
purchase,1779501,2144415943189594773,auto.accessories.compressor,fubag,1592
purchase,1779501,2144415943189594773,auto.accessories.compressor,fubag,1592
purchase,4154453,2144415943189594773,auto.accessories.compressor,fubag,1592
view,4154453,2144415943189594773,auto.accessories.compressor,fubag,1592
view,1354683,2144415943189594773,auto.accessories.compressor,patriot,1592
cart,1354683,2144415943189594773,auto.accessories.compressor,patriot,1592
purchase,3556263,2144415943189594773,auto.accessories.compressor,p.i.t.,1592
view,3556263,2144415943189594773,auto.accessories.compressor,p.i.t.,1592
view,1354683,2144415943189594773,auto.accessories.compressor,patriot,1592
view,3581576,2144415924491387038,computers.components.motherboard,asrock,1593
view,1614228,2144415924491387038,computers.components.motherboard,gigabyte,1593
view,3791078,2144415926966026460,computers.components.cpu,amd,1593
view,3606492,2144415924491387038,computers.components.motherboard,asrock,1593
view,3606492,2144415924491387038,computers.components.motherboard,asrock,1593
view,3791079,2144415926966026460,computers.components.cpu,amd,1593
view,3791079,2144415926966026460,computers.components.cpu,amd,1593
view,1571207,2144415924491387038,computers.components.motherboard,asus,1593
view,1850104,2144415924491387038,computers.components.motherboard,gigabyte,1593
view,1571204,2144415924491387038,computers.components.motherboard,asus,1593
view,1571207,2144415924491387038,computers.components.motherboard,asus,1593
cart,3791079,2144415926966026460,computers.components.cpu,amd,1593
cart,1571207,2144415924491387038,computers.components.motherboard,asus,1593
cart,3581576,2144415924491387038,computers.components.motherboard,asrock,1593
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
cart,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,3759495,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
view,1660544,2144415922092245087,computers.peripherals.joystick,ipega,1594
purchase,3580669,2144415926185885895,construction.tools.drill,p.i.t.,1595
cart,3580669,2144415926185885895,construction.tools.drill,p.i.t.,1595
view,3580669,2144415926185885895,construction.tools.drill,p.i.t.,1595
purchase,3580669,2144415926185885895,construction.tools.drill,p.i.t.,1595
purchase,3580669,2144415926185885895,construction.tools.drill,p.i.t.,1595
view,3790765,2144415934608048556,computers.peripherals.printer,cactus,1596
view,3790765,2144415934608048556,computers.peripherals.printer,cactus,1596
view,395640,2144415934608048556,computers.peripherals.printer,cactus,1596
cart,395640,2144415934608048556,computers.peripherals.printer,cactus,1596
view,3790765,2144415934608048556,computers.peripherals.printer,cactus,1596
purchase,395640,2144415934608048556,computers.peripherals.printer,cactus,1596
purchase,125981,2144415926697590997,computers.desktop,sennheiser,1597
cart,125981,2144415926697590997,computers.desktop,sennheiser,1597
view,125981,2144415926697590997,computers.desktop,sennheiser,1597
view,125981,2144415926697590997,computers.desktop,sennheiser,1597
view,125981,2144415926697590997,computers.desktop,sennheiser,1597
view,125981,2144415926697590997,computers.desktop,sennheiser,1597
view,1643939,2144415926697590997,computers.desktop,sennheiser,1598
purchase,125981,2144415926697590997,computers.desktop,sennheiser,1598
view,125981,2144415926697590997,computers.desktop,sennheiser,1598
purchase,125981,2144415926697590997,computers.desktop,sennheiser,1598
cart,125981,2144415926697590997,computers.desktop,sennheiser,1598
view,125981,2144415926697590997,computers.desktop,sennheiser,1598
purchase,125981,2144415926697590997,computers.desktop,sennheiser,1598
view,125981,2144415926697590997,computers.desktop,sennheiser,1598
cart,125981,2144415926697590997,computers.desktop,sennheiser,1598
cart,125981,2144415926697590997,computers.desktop,sennheiser,1598
purchase,125981,2144415926697590997,computers.desktop,sennheiser,1598
view,125981,2144415926697590997,computers.desktop,sennheiser,1598
view,4154453,2144415943189594773,auto.accessories.compressor,fubag,1599
view,4154453,2144415943189594773,auto.accessories.compressor,fubag,1599
purchase,4012993,2144415925196030129,electronics.telephone,samsung,1599
cart,4154453,2144415943189594773,auto.accessories.compressor,fubag,1599
cart,4012993,2144415925196030129,electronics.telephone,samsung,1599
view,4154453,2144415943189594773,auto.accessories.compressor,fubag,1599
cart,4154453,2144415943189594773,auto.accessories.compressor,fubag,1599
view,4012993,2144415925196030129,electronics.telephone,samsung,1599
purchase,4012993,2144415925196030129,electronics.telephone,samsung,1599
purchase,4154453,2144415943189594773,auto.accessories.compressor,fubag,1599
view,4099840,2144415922427789416,computers.components.videocards,msi,1600
view,3647922,2144415922427789416,computers.components.videocards,msi,1600
purchase,4183860,2144415922427789416,computers.components.videocards,msi,1600
view,4099646,2144415922427789416,computers.components.videocards,msi,1600
cart,4099646,2144415922427789416,computers.components.videocards,msi,1600
view,4154238,2144415922427789416,computers.components.videocards,msi,1600
cart,4102739,2144415922427789416,computers.components.videocards,msi,1600
cart,4154238,2144415922427789416,computers.components.videocards,msi,1600
view,4099646,2144415922427789416,computers.components.videocards,msi,1600
cart,4183860,2144415922427789416,computers.components.videocards,msi,1600
purchase,3647922,2144415922427789416,computers.components.videocards,msi,1600
view,4079021,2144415922427789416,computers.components.videocards,msi,1600
cart,4171033,2144415922427789416,computers.components.videocards,msi,1600
view,4183860,2144415922427789416,computers.components.videocards,msi,1600
view,4171033,2144415922427789416,computers.components.videocards,msi,1600
purchase,4183860,2144415922427789416,computers.components.videocards,msi,1600
cart,4183860,2144415922427789416,computers.components.videocards,msi,1600
view,4102739,2144415922427789416,computers.components.videocards,msi,1600
cart,4079021,2144415922427789416,computers.components.videocards,msi,1600
view,4099646,2144415922427789416,computers.components.videocards,msi,1600
view,4183860,2144415922427789416,computers.components.videocards,msi,1600
purchase,4183860,2144415922427789416,computers.components.videocards,msi,1600
purchase,4154238,2144415922427789416,computers.components.videocards,msi,1600
purchase,4099646,2144415922427789416,computers.components.videocards,msi,1600
cart,3647922,2144415922427789416,computers.components.videocards,msi,1600
view,3422531,2144415922427789416,computers.components.videocards,palit,1601
view,4099648,2144415922427789416,computers.components.videocards,palit,1601
purchase,4099648,2144415922427789416,computers.components.videocards,palit,1601
cart,3422531,2144415922427789416,computers.components.videocards,palit,1601
view,4099648,2144415922427789416,computers.components.videocards,palit,1601
view,3605370,2144415922427789416,computers.components.videocards,asus,1601
purchase,4099648,2144415922427789416,computers.components.videocards,palit,1601
view,4099648,2144415922427789416,computers.components.videocards,palit,1601
view,4099648,2144415922427789416,computers.components.videocards,palit,1601
view,3422531,2144415922427789416,computers.components.videocards,palit,1601
view,1976006,2144415922427789416,computers.components.videocards,gigabyte,1601
view,3537468,2144415922427789416,computers.components.videocards,palit,1601
purchase,3422531,2144415922427789416,computers.components.videocards,palit,1601
cart,3580863,2144415922427789416,computers.components.videocards,palit,1601
view,3580863,2144415922427789416,computers.components.videocards,palit,1601
view,4099648,2144415922427789416,computers.components.videocards,palit,1601
view,3605370,2144415922427789416,computers.components.videocards,asus,1601
view,3537468,2144415922427789416,computers.components.videocards,palit,1601
view,3580863,2144415922427789416,computers.components.videocards,palit,1601
view,3828304,2144415922872385653,electronics.tablet,digma,1601
cart,4099648,2144415922427789416,computers.components.videocards,palit,1601
view,1976006,2144415922427789416,computers.components.videocards,gigabyte,1601
view,4099648,2144415922427789416,computers.components.videocards,palit,1601
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,742923,2144415926806642904,computers.components.power_supply,thermaltake,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,809948,2144415924491387038,computers.components.motherboard,asus,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,229036,2144415926966026460,computers.components.cpu,amd,1602
view,229036,2144415926966026460,computers.components.cpu,amd,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,942339,2144415926966026460,computers.components.cpu,amd,1602
view,809948,2144415924491387038,computers.components.motherboard,asus,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,4099645,2144415922427789416,computers.components.videocards,gigabyte,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,809948,2144415924491387038,computers.components.motherboard,asus,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,3791351,2144415926966026460,computers.components.cpu,amd,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,137302,2144415924491387038,computers.components.motherboard,asus,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,229036,2144415926966026460,computers.components.cpu,amd,1602
view,1454845,2144415924491387038,computers.components.motherboard,asrock,1602
view,879432,2144415926966026460,computers.components.cpu,amd,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
purchase,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,3828501,2144415927049912542,electronics.video.tv,bbk,1602
view,1040173,2144415926966026460,computers.components.cpu,intel,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,1401335,2144415924491387038,computers.components.motherboard,msi,1602
view,3791403,2144415926966026460,computers.components.cpu,amd,1602
view,3671624,2144415926966026460,computers.components.cpu,intel,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,229036,2144415926966026460,computers.components.cpu,amd,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,3804514,2144415926966026460,computers.components.cpu,amd,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,139144,2144415926932472027,computers.components.cooler,deepcool,1602
cart,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,136700,2144415924491387038,computers.components.motherboard,asrock,1602
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1247949,2144415943818740390,appliances.environment.vacuum,topon,1603
cart,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1019397,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1803142,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1019397,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1022298,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1022298,2144415943818740390,appliances.environment.vacuum,pitatel,1603
cart,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
view,1366704,2144415943818740390,appliances.environment.vacuum,pitatel,1603
cart,4154627,2144415922427789416,computers.components.videocards,asus,1604
cart,4154627,2144415922427789416,computers.components.videocards,asus,1604
view,4154627,2144415922427789416,computers.components.videocards,asus,1604
purchase,4154627,2144415922427789416,computers.components.videocards,asus,1604
view,4154627,2144415922427789416,computers.components.videocards,asus,1604
view,4154627,2144415922427789416,computers.components.videocards,asus,1604
view,4079030,2144415922427789416,computers.components.videocards,asus,1604
view,4154627,2144415922427789416,computers.components.videocards,asus,1604
cart,4154627,2144415922427789416,computers.components.videocards,asus,1604
view,4154626,2144415922427789416,computers.components.videocards,asus,1604
purchase,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
cart,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
purchase,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
cart,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,37027,2144415924323614873,appliances.kitchen.kettle,bosch,1605
view,661272,2144415922360680550,computers.peripherals.camera,logitech,1606
view,7887,2144415922360680550,computers.peripherals.camera,logitech,1606
view,661272,2144415922360680550,computers.peripherals.camera,logitech,1606
view,661403,2144415922360680550,computers.peripherals.camera,logitech,1606
view,817333,2144415922360680550,computers.peripherals.camera,logitech,1606
purchase,7887,2144415922360680550,computers.peripherals.camera,logitech,1606
view,6476,2144415922360680550,computers.peripherals.camera,logitech,1606
purchase,661272,2144415922360680550,computers.peripherals.camera,logitech,1606
view,661403,2144415922360680550,computers.peripherals.camera,logitech,1606
view,817333,2144415922360680550,computers.peripherals.camera,logitech,1606
view,7887,2144415922360680550,computers.peripherals.camera,logitech,1606
cart,7887,2144415922360680550,computers.peripherals.camera,logitech,1606
cart,494725,2144415925162475696,stationery.paper,cactus,1607
view,494725,2144415925162475696,stationery.paper,cactus,1607
purchase,494725,2144415925162475696,stationery.paper,cactus,1607
view,494725,2144415925162475696,stationery.paper,cactus,1607
view,494725,2144415925162475696,stationery.paper,cactus,1607
view,494725,2144415925162475696,stationery.paper,cactus,1607
cart,494725,2144415925162475696,stationery.paper,cactus,1607
purchase,494725,2144415925162475696,stationery.paper,cactus,1607
purchase,494725,2144415925162475696,stationery.paper,cactus,1607
purchase,494725,2144415925162475696,stationery.paper,cactus,1607
cart,494725,2144415925162475696,stationery.paper,cactus,1607
purchase,1148868,2144415923107266682,computers.peripherals.printer,pantum,1608
purchase,1148868,2144415923107266682,computers.peripherals.printer,pantum,1608
view,1757030,2144415923107266682,computers.peripherals.printer,pantum,1608
purchase,1148868,2144415923107266682,computers.peripherals.printer,pantum,1608
purchase,1148868,2144415923107266682,computers.peripherals.printer,pantum,1608
cart,1148868,2144415923107266682,computers.peripherals.printer,pantum,1608
view,1148868,2144415923107266682,computers.peripherals.printer,pantum,1608
purchase,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
purchase,88111,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,88111,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
cart,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
cart,88111,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
purchase,88111,2144415926445932750,electronics.audio.acoustic,pioneer,1609
purchase,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,87917,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,88111,2144415926445932750,electronics.audio.acoustic,pioneer,1609
view,3982553,2144415925196030129,electronics.telephone,xiaomi,1610
view,4102625,2144415925196030129,electronics.telephone,alcatel,1610
view,4102625,2144415925196030129,electronics.telephone,alcatel,1610
view,3648616,2144415925196030129,electronics.telephone,alcatel,1610
view,4102625,2144415925196030129,electronics.telephone,alcatel,1610
cart,4102625,2144415925196030129,electronics.telephone,alcatel,1610
view,4102625,2144415925196030129,electronics.telephone,alcatel,1610
view,1008879,2144415924751433893,computers.notebook,topon,1611
cart,1008879,2144415924751433893,computers.notebook,topon,1611
view,1008879,2144415924751433893,computers.notebook,topon,1611
purchase,1008879,2144415924751433893,computers.notebook,topon,1611
view,1008879,2144415924751433893,computers.notebook,topon,1611
